ID,STIX ID,name,description,url,created,last modified,tactics,platforms
AML.T0010.001,attack-pattern--d8292a1c-21e7-4b45-b110-0e05feb30a9a,ML Software,"Most machine learning systems rely on a limited set of machine learning frameworks.
An adversary could get access to a large number of machine learning systems through a comprise of one of their supply chains.
Many machine learning projects also rely on other open source implementations of various algorithms.
These can also be compromised in a targeted way to get access to specific systems.
",https://atlas.mitre.org/techniques/AML.T0010.001,13 May 2021,13 May 2021,Initial Access,ATLAS
AML.T0010,attack-pattern--d2cf31e0-a550-4fe0-8fdb-8941b3ac00d9,ML Supply Chain Compromise,"Adversaries may gain initial access to a system by compromising the unique portions of the ML supply chain.
This could include [Hardware](/techniques/AML.T0010.000), [Data](/techniques/AML.T0010.002) and its annotations, parts of the ML [ML Software](/techniques/AML.T0010.001) stack, or the [Model](/techniques/AML.T0010.003) itself.
In some instances the attacker will need secondary access to fully carry out an attack using compromised components of the supply chain.
",https://atlas.mitre.org/techniques/AML.T0010,13 May 2021,13 May 2021,Initial Access,ATLAS
AML.T0047,attack-pattern--b5626410-b33d-4487-9c0f-2b7d844b8e95,ML-Enabled Product or Service,"Adversaries may use a product or service that uses machine learning under the hood to gain access to the underlying machine learning model.
This type of indirect model access may reveal details of the ML model or its inferences in logs or metadata.
",https://atlas.mitre.org/techniques/AML.T0047,13 May 2021,13 May 2021,ML Model Access,ATLAS
AML.T0011.001,attack-pattern--7d76070d-2124-4ee6-913d-6015a697eaf6,Malicious Package,"Adversaries may develop malicious software packages that when imported by a user have a deleterious effect.
Malicious packages may behave as expected to the user. They may be introduced via [ML Supply Chain Compromise](/techniques/AML.T0010). They may not present as obviously malicious to the user and may appear to be useful for an AI-related task.",https://atlas.mitre.org/techniques/AML.T0011.001,01 October 2024,01 October 2024,Impact,ATLAS
AML.T0043.003,attack-pattern--fa01f518-7217-4432-83c6-772d9390647c,Manual Modification,"Adversaries may manually modify the input data to craft adversarial data.
They may use their knowledge of the target model to modify parts of the data they suspect helps the model in performing its task.
The adversary may use trial and error until they are able to verify they have a working adversarial input.
",https://atlas.mitre.org/techniques/AML.T0043.003,13 May 2021,13 May 2021,ML Attack Staging,ATLAS
AML.T0010.003,attack-pattern--452b8fdf-8679-4013-bb38-4d16f65430bc,Model,"Machine learning systems often rely on open sourced models in various ways.
Most commonly, the victim organization may be using these models for fine tuning.
These models will be downloaded from an external source and then used as the base for the model as it is tuned on a smaller, private dataset.
Loading models often requires executing some saved code in the form of a saved model file.
These can be compromised with traditional malware, or through some adversarial machine learning techniques.
",https://atlas.mitre.org/techniques/AML.T0010.003,13 May 2021,13 May 2021,Initial Access,ATLAS
AML.T0002.001,attack-pattern--c086784e-1494-4f75-a4a0-d3ad054b9428,Models,"Adversaries may acquire public models to use in their operations.
Adversaries may seek models used by the victim organization or models that are representative of those used by the victim organization.
Representative models may include model architectures, or pre-trained models which define the architecture as well as model parameters from training on a dataset.
The adversary may search public sources for common model architecture configuration file formats such as YAML or Python configuration files, and common model storage file formats such as ONNX (.onnx), HDF5 (.h5), Pickle (.pkl), PyTorch (.pth), or TensorFlow (.pb, .tflite).

Acquired models are useful in advancing the adversary's operations and are frequently used to tailor attacks to the victim model.
",https://atlas.mitre.org/techniques/AML.T0002.001,13 May 2021,28 February 2023,Resource Development,ATLAS
AML.T0016,attack-pattern--db2b3112-a99b-45a0-be10-c69157b616f0,Obtain Capabilities,"Adversaries may search for and obtain software capabilities for use in their operations.
Capabilities may be specific to ML-based attacks [Adversarial ML Attack Implementations](/techniques/AML.T0016.000) or generic software tools repurposed for malicious intent ([Software Tools](/techniques/AML.T0016.001)). In both instances, an adversary may modify or customize the capability to aid in targeting a particular ML system.",https://atlas.mitre.org/techniques/AML.T0016,13 May 2021,18 January 2023,Resource Development,ATLAS
AML.T0052,attack-pattern--1f1f14ef-7d04-42b2-9f05-b740113b30f5,Phishing,"Adversaries may send phishing messages to gain access to victim systems. All forms of phishing are electronically delivered social engineering. Phishing can be targeted, known as spearphishing. In spearphishing, a specific individual, company, or industry will be targeted by the adversary. More generally, adversaries can conduct non-targeted phishing, such as in mass malware spam campaigns.

Generative AI, including LLMs that generate synthetic text, visual deepfakes of faces, and audio deepfakes of speech, is enabling adversaries to scale targeted phishing campaigns. LLMs can interact with users via text conversations and can be programmed with a meta prompt to phish for sensitive information. Deepfakes can be use in impersonation as an aid to phishing.
",https://atlas.mitre.org/techniques/AML.T0052,25 October 2023,25 October 2023,Initial Access,ATLAS
AML.T0008.003,attack-pattern--c2ca6b46-bcdf-45a8-b33d-3272c7a65cde,Physical Countermeasures,"Adversaries may acquire or manufacture physical countermeasures to aid or support their attack.

These components may be used to disrupt or degrade the model, such as adversarial patterns printed on stickers or T-shirts, disguises, or decoys. They may also be used to disrupt or degrade the sensors used in capturing data, such as laser pointers, light bulbs, or other tools.",https://atlas.mitre.org/techniques/AML.T0008.003,01 October 2024,01 October 2024,Discovery,ATLAS
AML.T0041,attack-pattern--4d5c6974-0307-4535-bf37-7bb4c6a2ef47,Physical Environment Access,"In addition to the attacks that take place purely in the digital domain, adversaries may also exploit the physical environment for their attacks.
If the model is interacting with data collected from the real world in some way, the adversary can influence the model through access to wherever the data is being collected.
By modifying the data in the collection process, the adversary can perform modified versions of attacks designed for digital access.
",https://atlas.mitre.org/techniques/AML.T0041,13 May 2021,13 May 2021,ML Model Access,ATLAS
AML.T0018.000,attack-pattern--e0eb2b64-aebd-4412-80f3-b71d7805a65f,Poison ML Model,"Adversaries may introduce a backdoor by training the model poisoned data, or by interfering with its training process.
The model learns to associate an adversary-defined trigger with the adversary's desired output.
",https://atlas.mitre.org/techniques/AML.T0018.000,13 May 2021,13 May 2021,"ML Attack Staging, Persistence",ATLAS
AML.T0020,attack-pattern--0ec538ca-589b-4e42-bcaa-06097a0d679f,Poison Training Data,"Adversaries may attempt to poison datasets used by a ML model by modifying the underlying data or its labels.
This allows the adversary to embed vulnerabilities in ML models trained on the data that may not be easily detectable.
Data poisoning attacks may or may not require modifying the labels.
The embedded vulnerability is activated at a later time by data samples with an [Insert Backdoor Trigger](/techniques/AML.T0043.004)

Poisoned data can be introduced via [ML Supply Chain Compromise](/techniques/AML.T0010) or the data may be poisoned after the adversary gains [Initial Access](/tactics/AML.TA0004) to the system.
",https://atlas.mitre.org/techniques/AML.T0020,13 May 2021,13 May 2021,"Persistence, Resource Development",ATLAS
AML.T0000.001,attack-pattern--f09d9beb-4cb5-4094-83b6-e46bedc8a20e,Pre-Print Repositories,"Pre-Print repositories, such as arXiv, contain the latest academic research papers that haven't been peer reviewed.
They may contain research notes, or technical reports that aren't typically published in journals or conference proceedings.
Pre-print repositories also serve as a central location to share papers that have been accepted to journals.
Searching pre-print repositories  provide adversaries with a relatively up-to-date view of what researchers in the victim organization are working on.
",https://atlas.mitre.org/techniques/AML.T0000.001,13 May 2021,13 May 2021,Reconnaissance,ATLAS
AML.T0060,attack-pattern--53c52153-8a3f-4952-8e20-e9ab7ca899a7,Publish Hallucinated Entities,"Adversaries may create an entity they control, such as a software package, website, or email address to a source hallucinated by an LLM. The hallucinations may take the form of package names commands, URLs, company names, or email addresses that point the victim to the entity controlled by the adversary. When the victim interacts with the adversary-controlled entity, the attack can proceed.",https://atlas.mitre.org/techniques/AML.T0060,01 October 2024,01 October 2024,Resource Development,ATLAS
AML.T0019,attack-pattern--f4fc2abd-71a4-401a-a742-18fc5aeb4bc3,Publish Poisoned Datasets,"Adversaries may [Poison Training Data](/techniques/AML.T0020) and publish it to a public location.
The poisoned dataset may be a novel dataset or a poisoned variant of an existing open source dataset.
This data may be introduced to a victim system via [ML Supply Chain Compromise](/techniques/AML.T0010).
",https://atlas.mitre.org/techniques/AML.T0019,13 May 2021,13 May 2021,Resource Development,ATLAS
AML.T0058,attack-pattern--e3b9d41a-d2f9-4825-942f-1c4a30b4d2f9,Publish Poisoned Models,Adversaries may publish a poisoned model to a public location such as a model registry or code repository. The poisoned model may be a novel model or a poisoned variant of an existing open-source model. This model may be introduced to a victim system via [ML Supply Chain Compromise](/techniques/AML.T0010).,https://atlas.mitre.org/techniques/AML.T0058,01 October 2024,01 October 2024,Resource Development,ATLAS
AML.T0048.001,attack-pattern--69e73593-f838-4855-9096-c316eabfb4d6,Reputational Harm,"Reputational harm involves a degradation of public perception and trust in organizations.  Examples of reputation-harming incidents include scandals or false impersonations.
",https://atlas.mitre.org/techniques/AML.T0048.001,25 October 2023,25 October 2023,Impact,ATLAS
AML.T0004,attack-pattern--8c26f51a-c403-4c4d-852a-a1c56fe9e7cd,Search Application Repositories,"Adversaries may search open application repositories during targeting.
Examples of these include Google Play, the iOS App store, the macOS App Store, and the Microsoft Store.

Adversaries may craft search queries seeking applications that contain a ML-enabled components.
Frequently, the next step is to [Acquire Public ML Artifacts](/techniques/AML.T0002).
",https://atlas.mitre.org/techniques/AML.T0004,13 May 2021,13 May 2021,Reconnaissance,ATLAS
AML.T0003,attack-pattern--b23cda85-3457-406d-b043-24d2cf9e6fcf,Search Victim-Owned Websites,"Adversaries may search websites owned by the victim for information that can be used during targeting.
Victim-owned websites may contain technical details about their ML-enabled products or services.
Victim-owned websites may contain a variety of details, including names of departments/divisions, physical locations, and data about key employees such as names, roles, and contact info.
These sites may also have details highlighting business operations and relationships.

Adversaries may search victim-owned websites to gather actionable information.
This information may help adversaries tailor their attacks (e.g. [Adversarial ML Attacks](/techniques/AML.T0017.000) or [Manual Modification](/techniques/AML.T0043.003)).
Information from these sources may reveal opportunities for other forms of reconnaissance (e.g. [Search for Victim's Publicly Available Research Materials](/techniques/AML.T0000) or [Search for Publicly Available Adversarial Vulnerability Analysis](/techniques/AML.T0001))
",https://atlas.mitre.org/techniques/AML.T0003,13 May 2021,13 May 2021,Reconnaissance,ATLAS
AML.T0001,attack-pattern--8f510e67-2f0c-4642-9811-25c67643363c,Search for Publicly Available Adversarial Vulnerability Analysis,"Much like the [Search for Victim's Publicly Available Research Materials](/techniques/AML.T0000), there is often ample research available on the vulnerabilities of common models. Once a target has been identified, an adversary will likely try to identify any pre-existing work that has been done for this class of models.
This will include not only reading academic papers that may identify the particulars of a successful attack, but also identifying pre-existing implementations of those attacks. The adversary may obtain [Adversarial ML Attack Implementations](/techniques/AML.T0016.000) or develop their own [Adversarial ML Attacks](/techniques/AML.T0017.000) if necessary.",https://atlas.mitre.org/techniques/AML.T0001,13 May 2021,11 March 2024,Reconnaissance,ATLAS
AML.T0000,attack-pattern--65d21e6b-7abe-4623-8f5c-88011cb362cb,Search for Victim's Publicly Available Research Materials,"Adversaries may search publicly available research to learn how and where machine learning is used within a victim organization.
The adversary can use this information to identify targets for attack, or to tailor an existing attack to make it more effective.
Organizations often use open source model architectures trained on additional proprietary data in production.
Knowledge of this underlying architecture allows the adversary to craft more realistic proxy models ([Create Proxy ML Model](/techniques/AML.T0005)).
An adversary can search these resources for publications for authors employed at the victim organization.

Research materials may exist as academic papers published in [Journals and Conference Proceedings](/techniques/AML.T0000.000), or stored in [Pre-Print Repositories](/techniques/AML.T0000.001), as well as [Technical Blogs](/techniques/AML.T0000.002).
",https://atlas.mitre.org/techniques/AML.T0000,13 May 2021,13 May 2021,Reconnaissance,ATLAS
AML.T0048.002,attack-pattern--5921c4ad-0a32-47fb-8ab2-67d18dbac8ba,Societal Harm,"Societal harms might generate harmful outcomes that reach either the general public or specific vulnerable groups such as the exposure of children to vulgar content.
",https://atlas.mitre.org/techniques/AML.T0048.002,25 October 2023,25 October 2023,Impact,ATLAS
AML.T0016.001,attack-pattern--d18afb87-0de2-43dc-ab6a-eb914a7dbae7,Software Tools,"Adversaries may search for and obtain software tools to support their operations.
Software designed for legitimate use may be repurposed by an adversary for malicious intent.
An adversary may modify or customize software tools to achieve their purpose.
Software tools used to support attacks on ML systems are not necessarily ML-based themselves.
",https://atlas.mitre.org/techniques/AML.T0016.001,13 May 2021,18 January 2023,Resource Development,ATLAS
AML.T0046,attack-pattern--6c1fca80-3ba9-41c9-8f7b-9824310a94f1,Spamming ML System with Chaff Data,"Adversaries may spam the machine learning system with chaff data that causes increase in the number of detections.
This can cause analysts at the victim organization to waste time reviewing and correcting incorrect inferences.
",https://atlas.mitre.org/techniques/AML.T0046,13 May 2021,13 May 2021,Impact,ATLAS
AML.T0052.000,attack-pattern--7159b4d1-7681-4028-8110-8ebdb16c7700,Spearphishing via Social Engineering LLM,"Adversaries may turn LLMs into targeted social engineers.
LLMs are capable of interacting with users via text conversations.
They can be instructed by an adversary to seek sensitive information from a user and act as effective social engineers.
They can be targeted towards particular personas defined by the adversary.
This allows adversaries to scale spearphishing efforts and target individuals to reveal private information such as credentials to privileged systems.
",https://atlas.mitre.org/techniques/AML.T0052.000,25 October 2023,25 October 2023,Initial Access,ATLAS
AML.T0000.002,attack-pattern--b37a58fd-ee29-4f1d-92d8-3bfccf884e8b,Technical Blogs,"Research labs at academic institutions and Company R&D divisions often have blogs that highlight their use of machine learning and its application to the organizations unique problems.
Individual researchers also frequently document their work in blogposts.
An adversary may search for posts made by the target victim organization or its employees.
In comparison to [Journals and Conference Proceedings](/techniques/AML.T0000.000) and [Pre-Print Repositories](/techniques/AML.T0000.001) this material will often contain more practical aspects of the machine learning system.
This could include underlying technologies and frameworks used, and possibly some information about the API access and use case.
This will help the adversary better understand how that organization is using machine learning internally and the details of their approach that could aid in tailoring an attack.
",https://atlas.mitre.org/techniques/AML.T0000.002,13 May 2021,13 May 2021,Reconnaissance,ATLAS
AML.T0005.000,attack-pattern--75e15967-69df-4bdf-b662-979fb1e56c3e,Train Proxy via Gathered ML Artifacts,"Proxy models may be trained from ML artifacts (such as data, model architectures, and pre-trained models) that are representative of the target model gathered by the adversary.
This can be used to develop attacks that require higher levels of access than the adversary has available or as a means to validate pre-existing attacks without interacting with the target model.
",https://atlas.mitre.org/techniques/AML.T0005.000,13 May 2021,13 May 2021,ML Attack Staging,ATLAS
AML.T0005.001,attack-pattern--a3660a2d-f6e5-4f1b-9618-332cceb389c8,Train Proxy via Replication,"Adversaries may replicate a private model.
By repeatedly querying the victim's [AI Model Inference API Access](/techniques/AML.T0040), the adversary can collect the target model's inferences into a dataset.
The inferences are used as labels for training a separate model offline that will mimic the behavior and performance of the target model.

A replicated model that closely mimic's the target model is a valuable resource in staging the attack.
The adversary can use the replicated model to [Craft Adversarial Data](/techniques/AML.T0043) for various purposes (e.g. [Evade ML Model](/techniques/AML.T0015), [Spamming ML System with Chaff Data](/techniques/AML.T0046)).
",https://atlas.mitre.org/techniques/AML.T0005.001,13 May 2021,13 May 2021,ML Attack Staging,ATLAS
AML.T0011.000,attack-pattern--be6ef5c5-1ecb-486d-9743-42085bd2c256,Unsafe ML Artifacts,"Adversaries may develop unsafe ML artifacts that when executed have a deleterious effect.
The adversary can use this technique to establish persistent access to systems.
These models may be introduced via a [ML Supply Chain Compromise](/techniques/AML.T0010).

Serialization of models is a popular technique for model storage, transfer, and loading.
However, this format without proper checking presents an opportunity for code execution.
",https://atlas.mitre.org/techniques/AML.T0011.000,13 May 2021,13 May 2021,Execution,ATLAS
AML.T0055,attack-pattern--04d61746-9df1-468e-99d3-0a4685856deb,Unsecured Credentials,"Adversaries may search compromised systems to find and obtain insecurely stored credentials.
These credentials can be stored and/or misplaced in many locations on a system, including plaintext files (e.g. bash history), environment variables, operating system, or application-specific repositories (e.g. Credentials in Registry), or other specialized files/artifacts (e.g. private keys).
",https://atlas.mitre.org/techniques/AML.T0055,25 October 2023,29 April 2024,Credential Access,ATLAS
AML.T0005.002,attack-pattern--ad290fa3-d87b-43d2-a547-bfa22387c132,Use Pre-Trained Model,"Adversaries may use an off-the-shelf pre-trained model as a proxy for the victim model to aid in staging the attack.
",https://atlas.mitre.org/techniques/AML.T0005.002,13 May 2021,13 May 2021,ML Attack Staging,ATLAS
AML.T0011,attack-pattern--8c849dd4-5d15-45aa-b5b2-59c96a3ab939,User Execution,"An adversary may rely upon specific actions by a user in order to gain execution.
Users may inadvertently execute unsafe code introduced via [ML Supply Chain Compromise](/techniques/AML.T0010).
Users may be subjected to social engineering to get them to execute malicious code by, for example, opening a malicious document file or link.
",https://atlas.mitre.org/techniques/AML.T0011,13 May 2021,18 January 2023,Execution,ATLAS
AML.T0048.003,attack-pattern--6ca1ad37-f08f-4f15-b85d-a48905cc245c,User Harm,"User harms may encompass a variety of harm types including financial and reputational that are directed at or felt by individual victims of the attack rather than at the organization level.
",https://atlas.mitre.org/techniques/AML.T0048.003,25 October 2023,25 October 2023,Impact,ATLAS
AML.T0012,attack-pattern--1b047901-cd87-4d1d-aa88-d7335855b65f,Valid Accounts,"Adversaries may obtain and abuse credentials of existing accounts as a means of gaining Initial Access.
Credentials may take the form of usernames and passwords of individual user accounts or API keys that provide access to various ML resources and services.

Compromised credentials may provide access to additional ML artifacts and allow the adversary to perform [Discover ML Artifacts](/techniques/AML.T0007).
Compromised credentials may also grant an adversary increased privileges such as write access to ML artifacts used during development or production.
",https://atlas.mitre.org/techniques/AML.T0012,24 January 2022,18 January 2023,Initial Access,ATLAS
AML.T0042,attack-pattern--b587a898-010b-4b2f-98a4-379d7c36c9e0,Verify Attack,"Adversaries can verify the efficacy of their attack via an inference API or access to an offline copy of the target model.
This gives the adversary confidence that their approach works and allows them to carry out the attack at a later time of their choosing.
The adversary may verify the attack once but use it against many edge devices running copies of the target model.
The adversary may verify their attack digitally, then deploy it in the [Physical Environment Access](/techniques/AML.T0041) at a later time.
Verifying the attack may be hard to detect since the adversary can use a minimal number of queries or an offline copy of the model.
",https://atlas.mitre.org/techniques/AML.T0042,13 May 2021,13 May 2021,ML Attack Staging,ATLAS
AML.T0043.000,attack-pattern--ab01ba21-1438-4cd9-a588-92eb271086bc,White-Box Optimization,"In White-Box Optimization, the adversary has full access to the target model and optimizes the adversarial example directly.
Adversarial examples trained in this manner are most effective against the target model.
",https://atlas.mitre.org/techniques/AML.T0043.000,13 May 2021,12 January 2024,ML Attack Staging,ATLAS
